Name,Brand,Price,Ar Name,Ar Brand,Arabic Category,HighResImg,MediumResImg,LowResImg
NESQUIK POWDER POUCH 44G*12,Nesquik,59.40,12*نسكويك باودر كيس 44ج,نيسكويك,المشروبات/مشروبات الطاقة/الشوكولاته الساخنة وغيرها/شوكولاتة ذائبة,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h0f/hd1/10070082519070/505995_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hb9/hcd/10070082420766/505995_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h68/hce/10070082486302/505995_main.jpg_146Wx146H"
Solo Hot Chocolate Powder - 400 gm,Solo,72.95,سولو هوت شيكولته باودر خام 400ج,سولو,المشروبات/مشروبات الطاقة/الشوكولاته الساخنة وغيرها/شوكولاتة ذائبة,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h35/h88/10070320087070/506256_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/ha4/h70/10070319988766/506256_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hde/h87/10070320054302/506256_main.jpg_146Wx146H"
Bekheiro Guava Juice - 1 Liter,Bekhero,6.95,بخيره جوافة عصير 1 ل,بخيره,المشروبات/العصائر/عصائر طويلة الأمد/عصير فواكه مركّز,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h1f/haa/10070096936990/507779_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h87/had/10070096838686/507779_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h76/haa/10070096904222/507779_main.jpg_146Wx146H"
"Nescafe 3 In 1 Milky, 20gm - Pack of 12",Nescafe,20.95,12*نسكافيه 3في 1 ميلكي 20ج,نسكافيه,المشروبات/قهوة/أكياس قهوة فورية/أكياس شاي متنوعة,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h91/h3f/9176715132958/505372_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/he9/h0e/9176714936350/505372_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h80/h3c/9176715067422/505372_main.jpg_146Wx146H"
NESQUIK POWDER POUCH 44G,Nesquik,4.95,نسكويك باودر كيس 44ج,نيسكويك,المشروبات/مشروبات الطاقة/الشوكولاته الساخنة وغيرها/شوكولاتة ذائبة,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h38/hd5/10070082682910/505994_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hd0/hd1/10070082584606/505994_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/he1/hd4/10070082650142/505994_main.jpg_146Wx146H"
SOLO HOT CHOCLATE POWDER PURE 250G,Solo,52.25,سولو شيكولته باودر خام 250ج,سولو,المشروبات/مشروبات الطاقة/الشوكولاته الساخنة وغيرها/شوكولاتة ذائبة,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hf3/hb5/9802821730334/506259_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h5b/hb9/9802821632030/506259_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/had/hb8/9802821697566/506259_main.jpg_146Wx146H"
SOLO PURE COCOA POWDER 400G,Solo,92.45,سولو كاكاو باودر خام 400ج,سولو,المشروبات/مشروبات الطاقة/الشوكولاته الساخنة وغيرها/شوكولاتة ذائبة,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h8b/h7d/10070283288606/506257_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hdf/h80/10070283190302/506257_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/he2/h7d/10070283255838/506257_main.jpg_146Wx146H"
Dreem Cocoa Powder - 200gm + Gift,Dreem,31.25,دريم كاكاو خام 200ج+هداية,دريم,المشروبات/مشروبات الطاقة/الشوكولاته الساخنة وغيرها/شوكولاتة ذائبة,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h4d/h5e/9452700467230/506645_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hb6/h61/9452700368926/506645_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/ha4/h5e/9452700434462/506645_main.jpg_146Wx146H"
Nescafe 3In1 Milky Instant Coffee Powder - 20gm...,Nescafe,1.75,نسكافيه 3في 1 ميلكي 20ج,نسكافيه,المشروبات/قهوة/أكياس قهوة فورية/أكياس شاي متنوعة,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/ha0/hb4/10070121611294/507838_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h37/hb1/10070121512990/507838_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/he5/hb1/10070121578526/507838_main.jpg_146Wx146H"
Nouna Hibiscus Syrup - 770ml,,9.95,نونا شربات كركديه 770 م,,المشروبات/العصائر/شرابات ومحليات/شراب,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/he6/hf8/10070305013790/507840_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hc4/ha7/10070304784414/507840_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h94/hae/10070304981022/507840_main.jpg_146Wx146H"
MOUSSY APPLE MALT DRINK 330M,Moussy,15.75,موسى شراب شعير تفاح 330م,موسي,المشروبات/مشروبات غازية/مشروبات غازية متنوعة/مشروبات الشعير,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h88/hb5/10065533141022/3495_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hf0/hb8/10065533042718/3495_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hf2/hb5/10065533108254/3495_main.jpg_146Wx146H"
MIRINDA GREEN APPLE 330M,Mirinda,4.60,ميرندا تفاح اخضر كان 330م,ميرندا,المشروبات/مشروبات غازية/مشروبات غازية متنوعة/نكهات أخرى,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hc3/h67/10065835196446/78211_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h2b/h6b/10065835098142/78211_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h1a/h68/10065835163678/78211_main.jpg_146Wx146H"
Fanta Orange - 250 ml,Fanta,3.80,فانتا برتقال 250م,فانتا,المشروبات/مشروبات غازية/مشروبات غازية متنوعة/مشروبات متنوعة,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h35/h53/10066563465246/346120_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h9d/h56/10066563366942/346120_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h8c/h53/10066563432478/346120_main.jpg_146Wx146H"
Mirinda Orange - 300 ml,Mirinda,3.95,ميرندا برتقال 300م,ميرندا,المشروبات/مشروبات غازية/مشروبات غازية متنوعة/مشروبات متنوعة,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hd8/hec/10068601208862/478048_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h84/he9/10068601110558/478048_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h32/hea/10068601176094/478048_main.jpg_146Wx146H"
Dasani Natural Water - 600 ml,Dasani,2.50,دساني مياه طبيعية 600م,داساني,المشروبات/ماء/مياه عادية,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hed/hd0/10065800822814/104951_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h55/hd4/10065800724510/104951_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h93/hd3/10065800790046/104951_main.jpg_146Wx146H"
Hayat Natural Water - 19 Liter,Hayat,47.95,حياة مياه طبيعية 19ل,حياة,المشروبات/ماء/مياه عادية,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hb7/ha1/10066114215966/201289_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h1f/ha5/10066114117662/201289_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h5e/ha4/10066114183198/201289_main.jpg_146Wx146H"
Coca Cola Zero - 330ml,Coca cola,3.95,كوكا كول زيرو 330م,كوكا كولا,المشروبات/مشروبات غازية/مشروبات غازية متنوعة/الكولا,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hc4/h51/10066182995998/202415_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h5c/h4e/10066182897694/202415_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h6e/h51/10066182963230/202415_main.jpg_146Wx146H"
Fanta Green Apple - 250 ml,Fanta,3.80,فانتا تفاح اخضر 250م,فانتا,المشروبات/مشروبات غازية/مشروبات غازية متنوعة/نكهات أخرى,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hc4/h37/10067166691358/404926_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h5c/h34/10067166593054/404926_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h59/h37/10067166658590/404926_main.jpg_146Wx146H"
"Safi Natural Water, 1.5 Liter - Pack of 12...",Safi,31.45,12*صافي مياه 1.5 لتر,سافي,المشروبات/ماء/مياه عادية,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h7f/h31/9912997576734/464914_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/he7/h34/9912997478430/464914_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hd6/h31/9912997543966/464914_main.jpg_146Wx146H"
BiG Green Apple - 2 Liter,Big,10.95,بيج تفاح اخضر 2ل,بيغ,المشروبات/مشروبات غازية/مشروبات غازية متنوعة/نكهات أخرى,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hdc/h6a/10068170375198/472242_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h74/h67/10068170276894/472242_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h85/h6a/10068170342430/472242_main.jpg_146Wx146H"
FLO NATURAL WATER 600M*12,Flo,73.00,12* فلو مياه طبيعية 600م,اف إل أو,المشروبات/ماء/مياه عادية,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h21/h1b/10068200357918/474679_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h89/h1e/10068200259614/474679_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h77/h1b/10068200325150/474679_main.jpg_146Wx146H"
FLO NATURAL WATER 1.25L*9,Flo,84.50,9* فلو مياه طبيعية 1.25ل,اف إل أو,المشروبات/ماء/مياه عادية,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h79/h2c/10068199866398/474683_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/he1/h2f/10068199768094/474683_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hd0/h2c/10068199833630/474683_main.jpg_146Wx146H"
FLO NATURAL WATER 330M*16,Flo,69.90,16* فلو مياه طبيعية 330م,اف إل أو,المشروبات/مشروبات الأطفال/مياه الاطفال,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h9d/h25/10068200030238/474681_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h68/h29/10068199931934/474681_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hba/h28/10068199997470/474681_main.jpg_146Wx146H"
Barbican Malt Drink - 250ml,Barbican,7.75,باربيكان شراب شعير 250م,باربيكان,المشروبات/مشروبات غازية/مشروبات غازية متنوعة/مشروبات الشعير,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h7b/h7f/10068505853982/480463_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/he3/h82/10068505755678/480463_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hd2/h7f/10068505821214/480463_main.jpg_146Wx146H"
Rani Peach Juice - 1 Liter,Rani,12.45,رانى خوخ عصير 1ل,راني,المشروبات/العصائر/عصائر طويلة الأمد/عصير فواكه مركّز,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hd1/hf8/10066960154654/365757_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h90/hfc/10066960023582/365757_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h28/hf9/10066960121886/365757_main.jpg_146Wx146H"
Hayat Natural Water - 1.5 Liter,Hayat,3.75,حياة مياه طبيعية 1.5ل,حياة,المشروبات/ماء/مياه عادية,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h85/hce/8996906795038/3719_main.jpeg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h56/hd5/8996906598430/3719_main.jpeg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h47/hcf/8996906729502/3719_main.jpeg_146Wx146H"
Barbican Pineapple Malt Drink - 330ml,Barbican,11.45,باربيكان شراب شعير اناناس 330م,باربيكان,المشروبات/مشروبات غازية/مشروبات غازية متنوعة/مشروبات الشعير,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hd0/h2b/10066116083742/179217_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h42/h1f/10066115985438/179217_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h79/h2b/10066116050974/179217_main.jpg_146Wx146H"
Juhayna Classic Cocktail Juice - 1 L,Juhayna,7.75,جهينة كلسيك عصير كوكتيل 1ل,جهينة,المشروبات/العصائر/عصائر طويلة الأمد/عصير فواكه مركّز,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h59/ha9/10065463869470/3705_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h04/ha6/10065463771166/3705_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h02/ha9/10065463836702/3705_main.jpg_146Wx146H"
Lamar Guava Juice - 230 ml,Lamar,3.50,لمار عصير جوافة 230 م,لامار,المشروبات/مشروبات الأطفال/عصائر الاطفال/رزمة تيترا للأطفال,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h82/hf6/10066915164190/393675_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/heb/hf9/10066915065886/393675_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hd9/hf6/10066915131422/393675_main.jpg_146Wx146H"
Domty Pineapple Juice - 235 ml,Domty,2.95,دومتى عصير اناناس 235م,دومتي,المشروبات/مشروبات الأطفال/عصائر الاطفال/رزمة تيترا للأطفال,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h03/h6a/10066877218846/396559_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h58/h6d/10066877120542/396559_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/haa/h6c/10066877186078/396559_main.jpg_146Wx146H"
LAMAR ORANGE JUICE 1L,Lamar,21.25,لمار عصير برتقال 100% 1ل,لامار,المشروبات/العصائر/عصائر طويلة الأمد/عصير فواكه,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h6b/h4a/10066918277150/393668_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h02/h47/10066918178846/393668_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h14/h4a/10066918244382/393668_main.jpg_146Wx146H"
Lamar Red Grapes Juice 100% Natural - 1 Liter...,Lamar,21.25,لمار عصير عنب احمر 100% 1ل,لامار,المشروبات/العصائر/عصائر طويلة الأمد/عصير فواكه,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h33/ha7/10067185074206/415538_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h47/hf2/10067184975902/415538_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h8a/ha7/10067185041438/415538_main.jpg_146Wx146H"
Rani Guava Juice - 235 ml,Rani,3.25,رانى عصير جوافه 235م,راني,المشروبات/مشروبات الأطفال/عصائر الاطفال/رزمة تيترا للأطفال,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h9c/haf/10067135234078/416627_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h05/hb3/10067135135774/416627_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hf3/haf/10067135201310/416627_main.jpg_146Wx146H"
LAMAR RED GRAPE JUICE 230M,Lamar,5.95,لمار عصير عنب احمر 200م,لامار,المشروبات/مشروبات الأطفال/عصائر الاطفال/رزمة تيترا للأطفال,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h96/hd5/10067504726046/436159_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hff/hd8/10067504627742/436159_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h3d/hd8/10067504693278/436159_main.jpg_146Wx146H"
Juhayna Pure Red Grapes Juice - 235 ml,Juhayna,6.75,جهينة بيور عصير عنب احمر 235م,جهينة,المشروبات/العصائر/عصائر طويلة الأمد/عصير فواكه,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h2e/hc7/10067422543902/445698_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hc6/hc3/10067422445598/445698_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hd8/hc6/10067422511134/445698_main.jpg_146Wx146H"
Juhayna Mixed Berries Juice - 1 Liter,Juhayna,10.25,جهينة كلسيك عصير توت بري1ل,جهينة,المشروبات/العصائر/عصائر طويلة الأمد/عصير فواكه مركّز,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h62/h33/10067815235614/455512_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hca/h36/10067815137310/455512_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hb9/h33/10067815202846/455512_main.jpg_146Wx146H"
Juhayna Pure Pineapple Juice - 1 Liter,Juhayna,21.95,جهينة بيور عصير اناناس 1ل,جهينة,المشروبات/العصائر/عصائر طويلة الأمد/عصير فواكه,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h26/h33/10066597707806/310921_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h8e/h36/10066597609502/310921_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hcc/h35/10066597675038/310921_main.jpg_146Wx146H"
MOUSSY MINT& LEMON MALT DRINK 330M,Moussy,15.75,موسى شراب شعير نعناع وليمون 330م,موسي,المشروبات/مشروبات غازية/مشروبات غازية متنوعة/مشروبات الشعير,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h1d/hc7/10066948653086/372032_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hb4/hc3/10066948554782/372032_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hc6/hc6/10066948620318/372032_main.jpg_146Wx146H"
Pepsi - 400 ml,Pepsi cola,4.70,بيبسى كول 400 م,بيبسي كولا,المشروبات/مشروبات غازية/مشروبات غازية متنوعة/الكولا,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/he4/ha8/10066935152670/392583_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h7c/ha5/10066935054366/392583_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h7a/ha8/10066935119902/392583_main.jpg_146Wx146H"
Tropicana Fruitz Apple Cocktail - 275 ml,Tropicana,4.75,تروبيكانا فروتز كوكتيل التفاح 275م,تروبيكانا,المشروبات/العصائر/عصائر طويلة الأمد/عصير فوار,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hb6/h2b/10067190644766/410304_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h4e/h28/10067190546462/410304_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h5f/h2b/10067190611998/410304_main.jpg_146Wx146H"
Mirinda Green Apple - 250 ml,Mirinda,3.00,ميراندا تفاح اخضر 250 م,ميرندا,المشروبات/مشروبات غازية/مشروبات غازية متنوعة/نكهات أخرى,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h2f/hae/10067911376926/457926_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h97/hb1/10067911278622/457926_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h86/hae/10067911344158/457926_main.jpg_146Wx146H"
Bashayer Cocktail Juice - 200ml,Bashaer,2.45,بشاير عصير كوكتيل 200م,بشائر,المشروبات/مشروبات الأطفال/عصائر الاطفال/رزمة تيترا للأطفال,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h4c/h58/10066877775902/383055_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hb4/h5b/10066877677598/383055_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/ha3/h58/10066877743134/383055_main.jpg_146Wx146H"
SCHWEPPES LEMON MINT 1L,Schweppes,8.75,شويبس ليمون نعناع 1ل,شويبس&nbsp;,المشروبات/مشروبات غازية/مشروبات غازية متنوعة/نكهات أخرى,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h25/h71/10069136343070/489591_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h8e/h74/10069136244766/489591_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h7c/h71/10069136310302/489591_main.jpg_146Wx146H"
